id,angular_moment,contrast,variance,idm,sum_average,entropy,sum_variance,sum_entropy,difference_variance,difference_entropy
100-bg-01,5898635300.0,19473484.0,2.627157648419829e+18,91518.99380733646,9184437.0,127733.266249623,1.09269889245702e+19,-496742.9174861444,2.9235866037674056e+16,546776.4740429337
100-bg-02,8419696142.0,26357672.0,8.705854786443615e+17,96220.79819864368,5474691.0,118625.40687084394,3.882473928252205e+18,-551421.4290333707,2.659385946090008e+16,530215.5425496568
100-cl-01,6000860798.0,11671120.0,3.0702104845167667e+18,91248.61231068191,9739184.0,133237.0598478675,1.228689961268908e+19,-492075.97922238486,3.0963835968966744e+16,565725.9225516912
100-cl-02,7543271738.0,15169166.0,2.644667523193485e+18,96721.1896342747,9068731.0,131614.69197675673,1.065344086481483e+19,-518495.6900504504,3.461235498519024e+16,571722.198008111
100-nm-01,7838717862.0,17337748.0,1.3807547438269716e+18,95922.47978564324,6719061.0,125166.5874214723,5.848047344366882e+18,-530000.1473133813,2.706950222908141e+16,547433.7708288063
100-nm-02,8588933548.0,23287810.0,9.761359189683628e+17,98474.4795658778,5713517.0,121960.4670499471,4.228620291455041e+18,-549919.173786932,2.708164349939029e+16,547140.850186154
100-nm-03,8357825112.0,20521730.0,1.0429351809959692e+18,97183.52847349578,5896847.0,122599.4940067154,4.504346213146786e+18,-544084.729939364,2.734975934811762e+16,544895.3779901073
100-nm-04,8223356172.0,20989832.0,1.041763434771265e+18,95901.57850874524,5886856.0,122983.15352516144,4.489096476566364e+18,-539225.3104813766,2.8271102367493776e+16,541196.9954812115
100-nm-05,6411769702.0,16829994.0,2.777775000608452e+18,93755.12853489727,9343159.0,130473.0683421549,1.130795112640336e+19,-500881.2919384721,2.9614206181539384e+16,560923.0848009563
100-nm-06,8468068112.0,21852274.0,9.798550374165176e+17,97527.88587159324,5714459.0,122619.6816514844,4.230017062761624e+18,-545314.5754096275,2.702395210520505e+16,545165.1173329054
101-bg-01,5684250670.0,16728262.0,3.004576397973138e+18,90129.17331683906,9814197.0,127831.73743415368,1.2476855108892142e+19,-492638.9497124236,3.2716924651171664e+16,544918.4341599025
101-bg-02,7365269474.0,18033842.0,1.2621878443031785e+18,90959.98649349586,6552672.0,120556.35015225418,5.561963022153793e+18,-528350.3047423094,2.902289936295295e+16,522131.5111753261
101-cl-01,7526593158.0,20163642.0,1.7662778760517005e+18,92933.7547420834,7661042.0,123301.13475212715,7.602719922772711e+18,-526198.5677417318,3.095630558535609e+16,535178.3624441943
101-cl-02,7738813268.0,22240942.0,1.8808831350115853e+18,93682.61432844625,7882645.0,124195.09974580532,8.048921556852796e+18,-527436.5162292622,3.2416617477053296e+16,538231.0483876073
101-nm-01,7302312112.0,20710728.0,1.8783187900478423e+18,94578.5135801378,7827559.0,125450.08726273844,7.936829476761381e+18,-522268.8060804096,3.2778155248824616e+16,545702.4476187618
101-nm-02,7904990862.0,21031054.0,1.4057240091021957e+18,95157.93468889128,6822215.0,123525.04349849733,6.028980401446804e+18,-532999.9758335633,3.110680657919803e+16,541510.0751648963
101-nm-03,8096422474.0,21820950.0,1.4206519681317453e+18,95753.12162022883,6857290.0,123594.68423664873,6.091133921761882e+18,-535766.2417834084,3.0811570314340344e+16,542727.1157842721
101-nm-04,6752918390.0,16216626.0,2.867942351801032e+18,94563.21326484716,9513216.0,129669.40287118434,1.1723329038493346e+19,-507511.20032711193,3.277099892047147e+16,561014.8307185787
101-nm-05,8084577282.0,25000544.0,1.178381003127568e+18,95488.5856260416,6274782.0,122402.09887824237,5.100225873385647e+18,-537543.6013737664,3.0203981661511864e+16,538455.4862556965
101-nm-06,7337283136.0,17647166.0,2.5778927606738493e+18,95258.38846354946,9063552.0,128390.04216763824,1.064124874683952e+19,-517001.3405135606,3.420003326781092e+16,556769.7627589179
102-bg-01,8006280498.0,17802342.0,1.3206183173651238e+18,95096.71065001318,6626128.0,123182.6137369649,5.687381557842826e+18,-534700.4338702344,2.7967643119595704e+16,539798.3940942474
102-bg-02,8364551672.0,21127530.0,1.1142379215185928e+18,96820.0813041971,6129525.0,121206.56704231843,4.866818298462603e+18,-545633.1284726394,2.652895539134189e+16,538821.8813257038
102-cl-01,4943083224.0,18467126.0,3.172903473191076e+18,87422.24625728313,10254181.0,123632.21836588808,1.362060051104116e+19,-485508.5386793081,2.8542290786973616e+16,525824.2769415462
102-cl-02,7405688634.0,22853848.0,1.0366772503361306e+18,89903.42609915604,6077369.0,114754.00711847268,4.784306380904018e+18,-540101.3087374772,2.7307796189436336e+16,502740.1289373717
102-nm-01,5483087770.0,14943974.0,3.640458817564772e+18,90605.65668470248,10654979.0,131716.09028506844,1.4706251802805746e+19,-484362.89696702326,3.264944070990745e+16,558990.3307768406
102-nm-02,7357589872.0,19961556.0,1.681075825792871e+18,94667.8555920114,7426093.0,124693.48142304891,7.143559563651132e+18,-524537.0006614649,2.984297870109928e+16,545560.7541125581
102-nm-03,7845383330.0,23334472.0,1.138803204563697e+18,94733.72003820812,6186353.0,121759.46644269982,4.957481806183637e+18,-536322.6456077668,2.8305825258123344e+16,536134.5319160984
102-nm-04,7986597264.0,20898284.0,1.2158368148281797e+18,95667.72896875712,6370798.0,122536.4430738647,5.257508685134042e+18,-537269.4568992205,2.8698434274403984e+16,540949.4306348393
102-nm-05,7786612548.0,22662062.0,1.1307688496090602e+18,94262.67062587834,6163213.0,121944.96829445162,4.920464565400102e+18,-534361.5724642209,2.879716673222487e+16,535160.2514997664
102-nm-06,7937369352.0,19406290.0,1.271080722764043e+18,95100.3995620747,6504344.0,122942.28794849614,5.480239976001998e+18,-535436.2536458133,2.9272893372640104e+16,540321.9850106292
103-bg-01,6835705946.0,22308850.0,1.4955564971383311e+18,89409.78764039474,7191161.0,118433.84781222908,6.698674678022125e+18,-523618.88104260375,3.176252510438808e+16,512373.1569305684
103-bg-02,6555784908.0,21066138.0,1.938082511358357e+18,88485.29375154104,8118526.0,120550.76809831124,8.537814173926332e+18,-514340.0872517426,3.340238629309749e+16,515892.3536050577
103-cl-01,6779783562.0,23534666.0,1.341406853769335e+18,87523.87695213761,6902892.0,115387.57599498534,6.172360116056944e+18,-526996.2319450679,2.9266239228246256e+16,498343.4605173591
103-cl-02,6961431952.0,26452882.0,1.288981615133401e+18,88569.95982537957,6781668.0,114796.51912529807,5.957468935797921e+18,-531744.6326178713,2.888194285009297e+16,499332.8395640533
103-nm-01,6832923324.0,23291978.0,1.3198356051187763e+18,88279.8038200266,6789869.0,117489.32291600545,5.971903150078291e+18,-524656.6467471231,2.8848633533589904e+16,506858.608677875
103-nm-02,6980762918.0,21310740.0,1.4286571183746957e+18,89634.2281885862,7034721.0,118264.95842848136,6.410388509493701e+18,-525994.1208547596,2.965982057311989e+16,512091.6551194391
103-nm-03,7101856516.0,23897684.0,1.4793137493663675e+18,90168.04209458736,7159381.0,118119.99456903078,6.639596163959899e+18,-528845.1156796523,2.94869128024816e+16,513491.2663695052
103-nm-04,6882041470.0,20557890.0,1.704953890030566e+18,88918.07325480237,7653958.0,119279.10563300038,7.588635354602497e+18,-522055.97270367946,3.1326894307263816e+16,513559.6008235281
103-nm-05,6967456736.0,22635404.0,1.435158885332322e+18,89533.87635987341,7049821.0,118305.33073851909,6.437938658291879e+18,-526052.6776386116,2.971702335242061e+16,512426.1214145046
103-nm-06,7231055286.0,23943744.0,1.374549828100589e+18,91321.92923356744,6897538.0,118233.01325988212,6.162809545142096e+18,-531386.575312932,2.882062279831236e+16,516286.8716253799
104-bg-01,7590043062.0,19618578.0,1.8139114835210967e+18,96722.73381814088,7730692.0,123811.25878836696,7.74159672844602e+18,-531687.8500121168,2.889486685785237e+16,548695.0112591677
104-bg-02,7495370342.0,22488716.0,1.2745834118171036e+18,94579.247643286,6552035.0,121327.30199802275,5.56088999238784e+18,-532311.9732228166,2.8454770774575184e+16,534783.393895178
104-cl-01,7780496234.0,23930902.0,1.3227413563261975e+18,94954.49050661307,6752147.0,118416.64545204437,5.905741793794239e+18,-541690.0396559826,2.6637356050335268e+16,525921.7809614049
104-cl-02,5253661878.0,17098222.0,3.78744464526181e+18,91458.58468796517,11033203.0,127514.0362419074,1.5768809199576517e+19,-488991.2127404527,3.1591505634723024e+16,545052.1358902714
104-nm-01,7980614558.0,21480082.0,1.4443153616098747e+18,97511.05939408488,6923558.0,122829.97790589769,6.209429339574406e+18,-539753.4821980998,2.926748300686125e+16,547810.117202044
104-nm-02,7821923958.0,20100922.0,1.9320114379166492e+18,97551.2559556552,7941517.0,124929.42118331695,8.169609451310067e+18,-533667.9581406093,3.051420738971673e+16,553896.1415145142
104-nm-03,7668210022.0,23425072.0,1.2914872178395126e+18,96182.64777534668,6586418.0,121499.50285840812,5.619409321179037e+18,-537349.3901014022,2.854361266247403e+16,540281.3201508209
104-nm-04,7776074392.0,20368940.0,1.3403892254670602e+18,96662.38394244816,6701605.0,121877.32162291116,5.817682569303704e+18,-538593.5383947156,2.7808315186146348e+16,542895.9972491242
104-nm-05,7842010556.0,23589488.0,1.38234665254632e+18,97060.25387431977,6788268.0,122297.44735840232,5.96912374872384e+18,-538935.8851976208,3.036516573828305e+16,544318.9803539796
104-nm-06,7832873974.0,21093746.0,1.334925886519619e+18,96120.44135479146,6678009.0,122314.10869551232,5.776788752982051e+18,-536814.7542877572,2.900490019690848e+16,541614.5096305405
105-bg-01,5729364726.0,18420344.0,2.0354925194444493e+18,83441.5403143684,8360845.0,119817.2885759398,9.055081288735248e+18,-500752.2054963328,3.5861140917823784e+16,502396.4924949756
105-bg-02,6239213032.0,21518742.0,1.7248666473169902e+18,86300.582095463,7706854.0,119221.01033817936,7.693885187325079e+18,-511345.117494173,3.5006639515107864e+16,506392.5076338994
105-cl-01,6564626330.0,21444250.0,1.41715326970543e+18,87301.16069004074,7049540.0,117056.1325540514,6.4374157853966e+18,-520956.1837903295,2.7241316929508584e+16,503830.75082196656
105-cl-02,6958721888.0,22995528.0,1.393598393266301e+18,88764.43873958793,6985799.0,117026.97344516136,6.321528982397602e+18,-527632.4538036537,2.8946826851361624e+16,506248.9979150857
105-nm-01,6327892012.0,19934052.0,2.035317649732527e+18,87814.8017906118,8253579.0,122656.23999252246,8.824249977633831e+18,-507831.209047788,3.5370665516537416e+16,521303.6388927543
105-nm-02,5867535918.0,15710072.0,2.656543750920761e+18,86789.00518216702,9332779.0,125486.1253122766,1.1282789228145132e+19,-495460.6547589786,3.4748467034380136e+16,528248.0816837802
105-nm-03,6695754690.0,19007174.0,1.8562738143063475e+18,88802.74421862702,7891318.0,122338.54287788218,8.066627111253244e+18,-514387.3322614529,3.150330076891601e+16,523080.0564295247
105-nm-04,6776306064.0,21059024.0,1.878434814309874e+18,89607.46850820436,7933657.0,122409.88193496616,8.153419662112902e+18,-515885.0044930858,3.2742468427226736e+16,524596.0020424699
105-nm-05,7149171546.0,21254802.0,1.6303059694425047e+18,91369.1978563936,7406414.0,121661.18166679416,7.105725390297848e+18,-524154.4136070048,3.061310620636756e+16,527159.568064358
105-nm-06,6657409178.0,20625454.0,2.145163847205516e+18,89782.13370260561,8445686.0,123225.71458777912,9.23981797114962e+18,-513064.7919495053,3.617175868572434e+16,527431.8057146623
106-bg-01,6047383934.0,18880192.0,2.404326374599163e+18,85166.58790065933,9018548.0,121624.85030876388,1.0535769579776285e+19,-502623.21129686735,3.761139096512993e+16,510134.4388253482
106-bg-02,4754881844.0,16634988.0,3.778160748637909e+18,82487.72579638998,11100395.0,126566.2126869221,1.5961436810352523e+19,-473741.4816328593,3.812372059318131e+16,521668.7175962339
106-cl-01,7385930548.0,23435390.0,1.5272268878183944e+18,90282.75857591872,7279981.0,118033.86904228554,6.865168172041561e+18,-531935.913962303,3.1028299463829656e+16,511255.8546477597
106-cl-02,4853562768.0,17934172.0,3.4563567704031565e+18,85392.2040354508,10649109.0,125436.09658814225,1.4689984671024103e+19,-479580.6058346371,3.232399270190859e+16,525426.8109688244
106-nm-01,7260524060.0,23742006.0,1.6071510805258148e+18,90925.46183559102,7392321.0,120668.83206948182,7.078701210332622e+18,-526029.9647306614,3.1892074167477216e+16,521837.61918463325
106-nm-02,6985214612.0,21492252.0,1.6372916066205435e+18,89434.64306219418,7461609.0,120628.68248318307,7.212019880320942e+18,-521299.7139999353,3.0893738115561e+16,518747.005847317
106-nm-03,7230573210.0,20687996.0,1.8037148750065016e+18,91084.3257128326,7788665.0,121920.29081963105,7.85812212247591e+18,-523243.08070348814,3.2255914466716068e+16,525576.6408757245
106-nm-04,6010452396.0,16856684.0,3.0840255434434714e+18,88821.02563331334,9996796.0,126897.89102112016,1.2945439702512615e+19,-496429.7302553158,3.4452259967556904e+16,536663.1357977175
106-nm-05,7241811412.0,21265088.0,1.6387148656367386e+18,90434.1190174811,7453776.0,120926.93675433833,7.196888308134043e+18,-524495.9268891733,3.1309654289435784e+16,521319.6103982462
106-nm-06,7198523660.0,22475620.0,1.5912605946552133e+18,89901.88993300423,7355196.0,120798.00735261622,7.007779563730178e+18,-524168.6943624584,3.1519190583181864e+16,519851.3847420146
107-bg-01,6504104478.0,20133268.0,1.6246319432377797e+18,87582.71106947622,7424323.0,121195.0418025927,7.140124695067333e+18,-512825.4647020061,3.4958362817710904e+16,516053.69175275805
107-bg-02,6657065002.0,20397826.0,1.6008252324304914e+18,88531.76960455929,7356068.0,121521.77990001928,7.009446054566174e+18,-515056.6570171535,3.4046322392205184e+16,519520.0252353316
107-cl-01,6494922564.0,21073292.0,2.5255395686570706e+18,89516.24178813773,9152727.0,123761.23746725245,1.0851630764356768e+19,-508237.520320336,3.580840549583684e+16,527426.2930701838
107-cl-02,6310730096.0,22328626.0,1.591141324889531e+18,86164.94832105562,7394286.0,119483.5819300986,7.082454729316488e+18,-512346.8877089035,3.434366014535816e+16,508376.2141988741
107-nm-01,6537349236.0,19992558.0,1.81884816252914e+18,88599.96740599403,7795160.0,123061.2346126844,7.871240532162875e+18,-510924.02284869057,3.5402944362427816e+16,524239.6502485954
107-nm-02,6687370846.0,22978242.0,1.515821548014469e+18,89280.53314435795,7155531.0,121629.86453659883,6.632479374572321e+18,-515818.073113029,3.323335643774936e+16,521811.7012468642
107-nm-03,6600292464.0,22191188.0,1.5069089627608448e+18,88983.74854427627,7120362.0,122051.38342498968,6.567445710146814e+18,-514025.9191401054,3.526556602988813e+16,522572.1241109228
107-nm-05,4570481866.0,15384136.0,4.191928990327652e+18,85201.36123751834,11473005.0,131346.70384011822,1.7051042842652117e+19,-467003.81516342267,3.615494038879653e+16,545631.5964764016
107-nm-06,6464135328.0,22721738.0,1.5652564431329452e+18,88406.7432862961,7255526.0,122119.14024333,6.819149691717948e+18,-511708.5274910746,3.540400030459064e+16,521350.62824157055
108-bg-01,6981647322.0,21479714.0,1.3889529248301868e+18,88169.38294783999,6971442.0,117130.6298456231,6.29557178888416e+18,-526686.400255113,2.8588375766394624e+16,504412.1627278453
108-bg-02,6762257556.0,19579352.0,1.6361981732388716e+18,87621.22943649284,7530797.0,118317.954532206,7.346370451040375e+18,-520940.4365509059,2.968659923944129e+16,506784.807331706
108-cl-01,7597791840.0,25556540.0,1.110058181181063e+18,91032.27068099137,6251726.0,116274.85447798736,5.062776232928606e+18,-539200.1645527964,2.7860901612085384e+16,509875.9611639331
108-cl-02,5871343986.0,18884732.0,2.2468072826908347e+18,87678.4773992478,8697661.0,121897.97266642262,9.799366955600384e+18,-502183.2609892068,2.92483160789988e+16,518424.29256394965
108-nm-01,5437499156.0,18860510.0,3.181082756153944e+18,89432.75292862381,10151641.0,126473.0823975232,1.334958299092422e+19,-489388.6633255886,2.9986317538722496e+16,539034.296816371
108-nm-02,7403361658.0,21839564.0,1.2365684861612792e+18,90976.8457496146,6534866.0,118668.09904583365,5.531764708032505e+18,-531999.4995808717,2.896759328900268e+16,516516.788609328
108-nm-03,5146906264.0,18598392.0,2.951650048176435e+18,87635.21026767897,9835869.0,125140.27228984045,1.2531992300802976e+19,-486913.07093031285,3.207118997514095e+16,530467.8931195062
108-nm-04,6194045420.0,19462064.0,2.0986093321395825e+18,89368.26925589479,8376107.0,122514.18660064474,9.08819593753682e+18,-507135.8772268524,3.065193331054519e+16,524494.7549726934
108-nm-05,6124716682.0,18658796.0,1.894871967324989e+18,87465.16482715838,8004877.0,121406.5265007758,8.300453587220828e+18,-506886.0819096774,3.129871718848829e+16,515689.9740270787
108-nm-06,7460933610.0,20921698.0,1.417750240076963e+18,91475.32417746322,6976489.0,119241.65497563336,6.304706858132152e+18,-532274.0235577717,2.8600620216626536e+16,520341.5493879935
109-bg-01,7322405622.0,20193916.0,2.0375634408847944e+18,89500.1241274643,8346535.0,120161.9390171689,9.024116008965848e+18,-526202.7758529109,3.302794568666681e+16,514423.1510756177
109-bg-02,7143258682.0,22001178.0,2.2038612130785e+18,89430.342235117,8647093.0,120946.29941441136,9.685743630493262e+18,-522547.9315553521,3.4644007811547e+16,516292.7573370696
109-cl-01,4710890356.0,17959484.0,5.64904675149312e+18,82017.07927100419,13280298.0,132963.61555140137,2.284612160832958e+19,-464838.2972892472,5.3083360862450536e+16,540277.9158263612
109-cl-02,6664918166.0,20479228.0,4.018024601334845e+18,89046.21259035413,11343258.0,128825.57263870184,1.6667539489993169e+19,-502794.995490476,4.666594441173258e+16,539905.4336202536
109-nm-01,5632770912.0,16429396.0,3.527590800783729e+18,86780.06939994826,10695108.0,127094.57563650762,1.4817182260130329e+19,-489327.4890372074,3.352225101249465e+16,531905.3157757057
109-nm-02,7212471260.0,21024780.0,2.060730496912588e+18,90653.39180114157,8313696.0,122369.52147676202,8.953263778655957e+18,-521982.34613811696,3.153150645033848e+16,524443.2849236614
109-nm-03,7796904386.0,23106114.0,1.6547260394934167e+18,92112.62523212117,7528864.0,119763.15833558164,7.342612006623773e+18,-535379.4346721254,2.988132895928285e+16,520229.95679697656
109-nm-04,7142722770.0,22416314.0,2.275659722932177e+18,90495.8736408814,8719008.0,122966.23403387514,9.847537596875637e+18,-519476.9106665202,3.330322136492969e+16,525245.7681769279
109-nm-05,7978377592.0,22826550.0,1.4439274102552796e+18,92340.19478649183,7055233.0,119125.56782709731,6.447832429826391e+18,-539593.0044899613,2.873454108169249e+16,519166.8153507066
109-nm-06,6205253028.0,17220288.0,3.208213717590812e+18,88346.76774128978,10248047.0,125687.80294147258,1.3604325692958595e+19,-500160.6814288168,3.240809924658052e+16,530686.7768784822
110-bg-01,8493497894.0,27626098.0,1.4170350011050276e+18,96137.790160054,6903750.0,121501.973665235,6.173938160085187e+18,-544101.8443823692,3.150998810998301e+16,534318.1953596105
110-bg-02,9031443874.0,24452790.0,1.2697620899840932e+18,98662.39469154182,6535392.0,121384.38586178374,5.532676282808424e+18,-553997.763714696,2.7650954491780696e+16,541705.9176076838
110-cl-01,5072477882.0,12981778.0,3.955000585716912e+18,87428.39323945288,11300219.0,127240.43464285789,1.65412846740613e+19,-480505.8130780559,2.692040726334005e+16,537769.7967578694
110-cl-02,5449081492.0,15450358.0,3.090136741143044e+18,87649.24737734559,10079233.0,124937.87926188072,1.3159807581725571e+19,-490399.8604516574,2.941560335793944e+16,529230.222316541
110-nm-01,8809245114.0,20595408.0,1.517892961824271e+18,99076.18089136328,7014975.0,126010.54791735584,6.374506973387501e+18,-542171.0524288388,2.794543747398519e+16,556854.6718226037
110-nm-02,8879610124.0,23437016.0,1.3985931493980936e+18,99422.37513205675,6757416.0,125148.94503231652,5.915006312243685e+18,-545452.7205813066,2.7718528027280868e+16,556092.4991634581
110-nm-03,5756878712.0,14100060.0,3.5566804104137974e+18,91281.19775052142,10479820.0,133127.43945852193,1.4226721641640985e+19,-487284.91410570446,3.158378527205925e+16,565855.3097164097
110-nm-04,7575180042.0,18209916.0,2.3104011657166444e+18,96518.89084558416,8555050.0,129323.62226381886,9.480715405682985e+18,-519814.0767987645,2.889534862930631e+16,562851.8330620931
110-nm-05,7036307886.0,16487294.0,2.9339262492068736e+18,95550.15810594392,9577480.0,131045.41083022916,1.1882263246559654e+19,-509219.0992133304,3.0297323755925656e+16,566296.9906208753
110-nm-06,8956703006.0,22430226.0,1.321727498963361e+18,99428.50096045253,6578766.0,124812.0770856139,5.606380010280133e+18,-547154.1072750376,2.7306557054162944e+16,555153.9018002481
111-bg-01,5417264010.0,17402396.0,2.5388637548544835e+18,84526.17831913556,9193797.0,123671.22830602567,1.0949230001780136e+19,-490535.75434962334,3.328551106285712e+16,516620.3448775997
111-bg-02,7127233322.0,23612016.0,1.3176852502343368e+18,89051.87318682033,6779139.0,117597.43433620923,5.953043772285644e+18,-529066.2508501017,2.9807288369264104e+16,508276.0714983068
111-cl-01,4960807522.0,17894302.0,2.936822570959775e+18,83513.69633419807,9940654.0,122245.44296061138,1.2800398612278596e+19,-485079.00618399616,3.2597713917186736e+16,510173.769270396
111-cl-02,7117525508.0,22134606.0,1.4408450814162982e+18,88397.34170448114,7113632.0,116732.87176311156,6.554999929823455e+18,-529538.1661893323,2.925962025135803e+16,503815.1169747297
111-nm-01,7591189684.0,20803152.0,1.4218181919255355e+18,92608.10750953783,6932158.0,121083.33203843336,6.224848624547976e+18,-531555.0861986584,2.9277787138738336e+16,527690.9125306947
111-nm-02,7489565016.0,20164678.0,1.4286935745939305e+18,92003.45037820848,6950742.0,121188.48838930276,6.25826868717353e+18,-529362.0094638696,2.941151195169083e+16,526051.8225266418
111-nm-03,7591375232.0,20227310.0,1.453953204710902e+18,92330.11270592376,7008006.0,121239.51591525423,6.361813246227606e+18,-530742.5837251444,2.9602322094737024e+16,527047.465935135
111-nm-04,7536339144.0,21237178.0,1.3887953379869665e+18,91982.10398500966,6863892.0,120882.821169506,6.102848177566709e+18,-530804.6389072223,2.884038893615956e+16,525411.9532385193
111-nm-05,7348552070.0,19740276.0,1.5049851145350848e+18,91489.88787503682,7132929.0,121226.19242107002,6.590643431864151e+18,-527545.9383172273,2.99912329511634e+16,525204.7184903688
111-nm-06,7655794382.0,19629618.0,1.4212887980477683e+18,92833.61125103122,6926198.0,121377.6267073395,6.214150980443731e+18,-532271.2326517461,2.8875096514168624e+16,529089.182402195
112-bg-01,6807503290.0,19241446.0,2.562763767593105e+18,89943.90110696592,9150056.0,125718.67389702886,1.0845314859858889e+19,-510504.8141710472,3.874209348250651e+16,535624.3644691489
112-bg-02,6629910562.0,18788336.0,3.1305110041526395e+18,90081.5969358008,9974345.0,129554.15107642098,1.288738388733144e+19,-501483.268794461,3.861131154010226e+16,546855.0204374697
112-cl-01,6958371748.0,19976392.0,2.0060684075139464e+18,90672.12589155573,8191499.0,122592.69502292496,8.692004180486769e+18,-517923.762625207,3.0492246555563896e+16,526797.9482900436
112-cl-02,7190008912.0,20604442.0,1.7940461256024207e+18,91170.66962023429,7773332.0,121727.44256171388,7.827210941638861e+18,-522907.7477684169,3.027213096337493e+16,524980.8136034573
112-nm-01,7885920022.0,19775140.0,2.364349035504179e+18,96278.30785022971,8688211.0,128282.99534098046,9.778142690424402e+18,-525298.361406701,3.406985699846223e+16,558329.8276889429
112-nm-02,7773235074.0,20150740.0,1.915399398438212e+18,94445.0903927412,7891706.0,126030.8619546034,8.067450919845466e+18,-526038.9255489066,3.3717658855907504e+16,546918.9582099254
112-nm-03,5126122008.0,14924620.0,3.561914547672632e+18,88712.97750594118,10517751.0,132558.02424898354,1.4329886089672917e+19,-478307.4273968826,3.502577047666865e+16,557484.4946190475
112-nm-04,7126231310.0,18210998.0,2.6018590327449697e+18,93217.13432187196,9073762.0,129723.51260967496,1.0665245268858526e+19,-510690.6979907063,3.564151259077028e+16,555556.194296252
112-nm-05,5213829966.0,15602088.0,3.5458242600034e+18,88894.7169528356,10491132.0,132668.42401823233,1.425744445287161e+19,-479626.1582515847,3.554768363068557e+16,558079.0419683224
112-nm-06,6534943042.0,13332368.0,3.032326274753135e+18,90521.65410159016,9748674.0,131366.05522980035,1.2310838990270366e+19,-499096.3953387049,3.564274386546585e+16,556161.7074475511
113-bg-01,7120648580.0,19828580.0,1.6630306779129275e+18,89438.05434553424,7524469.0,120498.90372434052,7.334045535341405e+18,-523654.2028978315,3.091965468537777e+16,518005.2839507625
113-bg-02,5760474360.0,16754502.0,2.6300492143699994e+18,85596.63788950224,9357913.0,123660.69725554738,1.1343624723480474e+19,-495954.4935043081,3.417185644378975e+16,518627.689044876
113-cl-01,7423624502.0,25583960.0,1.1988398108211658e+18,89448.9183702888,6528371.0,115253.27455283517,5.520752212326926e+18,-537735.930501979,2.846800681207456e+16,501637.4631250893
113-cl-02,6963281042.0,23235158.0,1.493626704656793e+18,87733.30040090675,7233935.0,116984.47317769851,6.778588707539459e+18,-526360.0291200328,3.1548477902834376e+16,501783.2381101598
113-nm-01,7536044824.0,26251592.0,1.264206424479806e+18,92344.1670325608,6572108.0,119968.33775610536,5.595004746774138e+18,-532898.9855962462,2.9018372838599188e+16,523730.8948775581
113-nm-02,7385918324.0,24121414.0,1.3834232128313756e+18,91353.46579739552,6853977.0,120789.61221667184,6.085228779736084e+18,-528319.596081387,2.9206403075894776e+16,523062.7758651954
113-nm-03,6118984444.0,19969030.0,2.425021713386885e+18,88650.23013266017,8924758.0,125250.83747507422,1.031780288622639e+19,-500717.3299093017,3.3094209340657824e+16,530348.6925042482
113-nm-04,6834252060.0,23487694.0,1.5317938172479465e+18,90100.634392244,7189735.0,121655.0711968794,6.696038335342797e+18,-518397.8313707814,3.1321701566814104e+16,522104.4050878555
113-nm-05,6430549604.0,20509458.0,1.9488527706776425e+18,88718.67551367004,8057331.0,123392.0140494782,8.409607416890496e+18,-508521.6422747808,3.290991286486541e+16,524399.2407720692
113-nm-06,7241966038.0,24358604.0,1.417121728917908e+18,90744.6749556131,6940382.0,120684.6457014049,6.239623340155309e+18,-526331.6721156068,3.078452646492285e+16,521784.163057848
114-bg-01,6602232372.0,20199682.0,1.6024977673839867e+18,87923.57489813212,7440610.0,118889.62626754383,7.171470331886008e+18,-518037.0395274884,2.985653755847143e+16,510140.1178576807
114-bg-02,6492718884.0,19119162.0,1.6757755455105364e+18,87588.88446570723,7603490.0,118892.1133471433,7.488886611678974e+18,-516671.384959368,3.044568111916865e+16,510152.3910050473
114-cl-01,6736429434.0,25387474.0,1.3791299685423744e+18,88190.37330136207,6956648.0,116813.0791129788,6.26887869939541e+18,-524230.0414860049,2.9929528348863576e+16,504387.7477258208
114-cl-02,6948150232.0,25438320.0,1.3003498258390868e+18,88797.6778313452,6770881.0,116415.51090067111,5.938541646165225e+18,-528232.2498292915,2.8620142033474904e+16,504388.12013965694
114-nm-01,7017505802.0,23208064.0,1.4533873941698332e+18,89905.86228743504,7074431.0,119129.79422654356,6.482970588067074e+18,-524983.2965811728,3.0234153241651216e+16,515442.8459351651
114-nm-02,7040819784.0,21852136.0,1.455843565857457e+18,90131.73185796202,7080048.0,119065.00224224164,6.49326940583049e+18,-525475.2438601588,2.946516224798089e+16,515793.8284469979
114-nm-03,6716236806.0,21915636.0,1.575972415267756e+18,89019.18346816639,7355185.0,119518.12729194894,7.007750080026026e+18,-519373.2927475563,3.1190761595418744e+16,514476.97087422217
114-nm-04,6878500302.0,21041048.0,1.660850452129914e+18,89598.8078666877,7526840.0,120211.39387759136,7.338667652370391e+18,-520947.84361017233,3.148780401591416e+16,518233.5351824889
114-nm-05,7017100518.0,25530552.0,1.378214697429102e+18,90207.91300968314,6896011.0,118854.8962821888,6.160084623557575e+18,-526104.4353504592,2.985170157298112e+16,516184.75467575376
114-nm-06,7085748098.0,23728064.0,1.429039730519545e+18,90749.07938238909,7005554.0,119317.4385500835,6.357349267352643e+18,-526611.0470002997,3.0343561587593e+16,518322.5857403829
115-bg-01,6913344978.0,23614080.0,1.4582584248199296e+18,87134.59260744222,7127887.0,117953.07876721976,6.581304485773323e+18,-523758.4354814937,3.392676295280467e+16,503536.31446273753
